"Id","Category","Control","Impact","ServiceName","ResourceType","Key","Message","State","Version","Description","LongDescription","Benefits","Tip","LearnMoreLink"
"6f087e7e-afdf-4a3d-a1de-41d70404b9cb","Operational Excellence",,"High","CloudNet_NetworkWatcher","microsoft.network/networkwatchers/flowlogs","UpgradeNSGToVnetFlowLog","Upgrade NSG flow logs to VNet flow logs","Active","9","Upgrade NSG flow logs to VNet flow logs","Virtual Network flow log allows you to record IP traffic flowing in a virtual network. It provides several benefits over Network Security Group flow log like simplified enablement, enhanced coverage, accuracy, performance and observability of Virtual Network Manager rules and encryption status.","Improved coverage and additional functionality",,"https://aka.ms/vnetflowlogspreviewdocs"
"a15a8fbc-22ac-41af-9039-2c9c4a7128e0","Operational Excellence",,"High","Azure Advisor","microsoft.compute/virtualmachines","AddMonitorProdVM"," Add Azure Monitor to your virtual machine (VM) labeled as production","Disabled","4.1","Add Azure Monitor to your virtual machine (VM) labeled as production","Azure Monitor for VMs monitors your Azure virtual machines (VM) and virtual machine scale sets at scale. It analyzes the performance and health of your Windows and Linux VMs,  and it monitors their processes and dependencies on other resources and external processes. It includes support for monitoring performance and application dependencies for VMs that are hosted on-premises or in another cloud provider."," Azure Monitor analyzes performance, health, and processes on your Windows and Linux VMs","Azure Monitor analyzes performance, health, and processes on your Windows and Linux VMs","https://docs.microsoft.com/azure/azure-monitor/insights/vminsights-overview"
"bbd39b95-99d9-4b7e-b66b-8813081307c1","Operational Excellence",,"Medium","Azure Advisor","microsoft.subscriptions/subscriptions","AddTagPolicy","Assign the 'Add or replace a tag on resources' policy","Disabled","2.1","Enforce 'Add or replace a tag on resources' using Azure Policy","Azure Policy is a service in Azure that you use to create, assign, and manage policies. These policies enforce different rules and effects over your resources. This policy adds or replaces the specified tag and value when any resource is created or updated. Existing resources can be remediated by triggering a remediation task. Does not modify tags on resource groups.","This specific policy allows for resources to be tagged or for tags to be replaced.","Azure Policy allows IT admins to define, assign, and, manage standards for resources in their environment.","https://docs.microsoft.com/azure/governance/policy/overview"
"6d395b56-af36-4f01-a814-f8ba08e49c24","Operational Excellence",,"Medium","Azure Advisor","microsoft.subscriptions/subscriptions","AllowedLocationsPolicy","Assign the 'Allowed locations' policy","Disabled","2.1","Enforce 'Allowed locations' using Azure Policy","Azure Policy is a service in Azure that you use to create, assign, and manage policies. These policies enforce different rules and effects over your resources. This policy enables you to restrict the locations your organization can specify when deploying resources. Use to enforce your geo-compliance requirements.","This specific policy restricts the available locations where your organization can deploy new resources.","Azure Policy allows IT admins to define, assign, and, manage standards for resources in their environment.","https://docs.microsoft.com/azure/governance/policy/overview"
"56089005-f16c-4b41-ba0d-2eb3549292d5","Operational Excellence",,"Medium","Azure Advisor","microsoft.subscriptions/subscriptions","AllowedVirtualMachineSkuPolicy","Assign the 'Allowed virtual machine SKUs' policy","Disabled","2.1","Enforce 'Allowed virtual machine SKUs' using Azure Policy","Azure Policy is a service in Azure that you use to create, assign, and manage policies. These policies enforce different rules and effects over your resources. This policy enables you to specify a set of virtual machine SKUs that your organization can deploy.","This specific policy restricts the virtual machine SKUs that your organization can deploy.","Azure Policy allows IT admins to define, assign, and, manage standards for resources in their environment.","https://docs.microsoft.com/azure/governance/policy/overview"
"142bcb82-aa8d-44e8-98d4-2b39125f2324","Operational Excellence",,"High","Azure Advisor","microsoft.subscriptions/subscriptions","AuditForManagedDisksPolicy","Enforce 'Audit VMs that do not use managed disks' using Azure Policy","Disabled","2.1","Enforce 'Audit VMs that do not use managed disks' using Azure Policy","Azure Policy is a service in Azure that you use to create, assign, and manage policies. These policies enforce different rules and effects over your resources. This policy audits VMs that do not use managed disks.","This specific policy audits VMs that do not use managed disks.","Azure Policy allows IT admins to define, assign, and, manage standards for resources in their environment.","https://docs.microsoft.com/azure/governance/policy/overview"
"b2c74ac7-061e-4164-b272-ecb0940f5965","Operational Excellence",,"Medium","Azure Advisor","microsoft.subscriptions/subscriptions","InheritTagPolicy","Assign the 'Inherit a tag from the resource group' policy","Disabled","2.1","Enforce 'Inherit a tag from the resource group' using Azure Policy","Azure Policy is a service in Azure that you use to create, assign, and manage policies. These policies enforce different rules and effects over your resources. This policy adds or replaces the specified tag and value from the parent resource group when any resource is created or updated. Existing resources can be remediated by triggering a remediation task.","This specific policy allows for resources to inherit tags from the parent resource group.","Azure Policy allows IT admins to define, assign, and, manage standards for resources in their environment.","https://docs.microsoft.com/azure/governance/policy/overview"
"c6b94711-f1f5-4e7e-9c89-c17ed4190969","Performance",,"Medium","Storage","microsoft.storage/storageaccounts","PremiumBlobStorageAccount","Use premium performance block blob storage","Active","1.1","Use premium performance block blob storage","One or more of your storage accounts has a high transaction rate per GB of block blob data stored. Use premium performance block blob storage instead of standard performance storage for your workloads that require fast storage response times and/or high transaction rates and potentially save on storage costs.","Block blob storage performance boost with the lowest Azure transaction prices.","You can use Premium Blobs on high transaction blobs to boost performance.","https://aka.ms/usePremiumBlob"
"5b8ddf04-be28-44ec-ab2c-a63a34d1de13","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","AppServiceReservedCapacity","Buy reserved instance","Active","12.1","Consider App Service reserved instance to save over your on-demand costs","We analyzed your App Service usage pattern over selected Term, look-back period, and recommend reserved instance purchase that maximizes your savings. With reserved instance, you can prepurchase hourly usage for the App Service plan and save over your Pay-as-you-go costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions based on usage pattern over selected Term, look-back period.","savings","You can buy Azure AppService reserved instance to save money over pay-as-you-go costs.","https://aka.ms/rirecommendations"
"10aedd06-621e-4b4f-a45c-5256573e0191","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","AzureVMwareSolutionReservedCapacity","Buy reserved instance","Active","5.1","Consider Azure VMware Solution reserved instance to save over your on-demand costs","We analyzed your Azure VMware Solution usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Azure VMware Solution reserved instance to save money over pay-as-you-go costs.","https://aka.ms/rirecommendations"
"1b8c5187-32a6-4a2f-8ca1-b0b7d6ce9e86","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","AzureDataExplorerReservedCapacity","Buy reserved instance","Active","5.1","Consider Azure Data Explorer reserved instance to save over your on-demand costs","We analyzed your Azure Data Explorer usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Azure Data Explorer reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"0d524e8d-4cfd-4db5-9f91-8b4bb5235a8e","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","DataFactorybReservedCapacity","Buy reserved instance","Active","5.1","Consider Data Factory reserved instance to save over your on-demand costs","We analyzed your Data Factory usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Data Factory reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"3f6c5689-6a05-4896-a6e0-c6f8a22a44c2","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","AzureDedicatedHostReservedCapacity","Buy reserved instance","Active","5.1","Consider Azure Dedicated Host reserved instance to save over your on-demand costs","We analyzed your Azure Dedicated Host usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Azure Dedicated Host reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"407b6ad6-8e0b-40e7-9384-643520cae0ed","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","AzureFilesReservedCapacity","Buy reserved instance","Active","5.1","Consider Azure Files reserved instance to save over your on-demand costs","We analyzed your Azure Files usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Azure Files reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"0eb54047-acd9-4f26-8ffb-8cec713782d6","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","AzureManagedDiskReservedCapacity","Buy reserved instance","Active","5.1","Consider Azure Managed Disk reserved instance to save over your on-demand costs","We analyzed your Azure Managed Disk usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Azure Managed disk reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"0169a2e1-c7bf-4c37-90b8-0714811c82d3","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","BlobReservedCapacity","Buy reserved instance","Active","5.1","Consider Blob storage reserved instance to save on Blob v2 and Datalake storage Gen2 costs","We analyzed your Azure Blob and Datalake storage usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Blob storage reserved instance applies only to data stored on Azure Blob (GPv2) and Azure Data Lake Storage (Gen 2). Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Blob storage Gen 2 reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"a205074f-8049-48b3-903f-556f5e530ae3","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","CosmosDBReservedCapacity","Buy reserved instance","Active","9.1","Consider Cosmos DB reserved instance to save over your pay-as-you-go costs","We analyzed your Cosmos DB usage pattern over selected Term, look-back period and calculate reserved instance purchase that maximizes your savings. With reserved instance, you can prepurchase Cosmos DB hourly usage and save over your pay-as-you-go costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and usage pattern over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings even more.","savings","You can buy Cosmos DB reserved instance to save money over pay-as-you-go costs.","https://aka.ms/rirecommendations"
"171f87ad-4ead-42fc-8f32-a3b18d451837","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","MariaDBSQLReservedCapacity","Buy reserved instance","Active","7.1","Consider Database for MariaDB reserved instance to save over your pay-as-you-go costs","We analyzed you Azure Database for MariaDB usage pattern over selected Term, look-back period, and recommend reserved instance purchase that maximizes your savings. With reserved instance, you can prepurchase MariaDB hourly usage and save over your compute costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Database for MariaDB reserved instance to save money over pay-as-you-go costs.","https://aka.ms/rirecommendations"
"a8fd63ce-4600-43eb-af33-a6d5481f5930","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","MySQLReservedCapacity","Buy reserved instance","Active","9.1","Consider Database for MySQL reserved instance to save over your pay-as-you-go costs","We analyzed you MySQL Database usage pattern over selected Term, look-back period, and recommend reserved instance purchase that maximizes your savings. With reserved instance, you can prepurchase MySQL hourly usage and save over your compute costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy MySQL Database reserved instance to save money over pay-as-you-go costs.","https://aka.ms/rirecommendations"
"32755df6-aa2f-48d7-9ab7-92b8a80352ea","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","NetAppStorageReservedCapacity","Buy reserved instance","Active","5.1","Consider NetApp Storage reserved instance to save over your on-demand costs","We analyzed your NetApp Storage usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy NetApp Storage reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"dadc1876-61e3-42fc-a70e-e863bbc460b6","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","OpenAIServiceProvisionedThroughputReservedCapacity","Buy reservations","Active","1","Consider OpenAI Service Provisioned Throughput reservations to save over pay-as-you-go costs","OpenAI Service Provisioned Throughput purchases are recommended based on usage over the selected term and look-back period. Purchase a reservation to save over pay-as-you-go costs for the chosen term. It automatically applies to matching resources. Shared scope recommendations are available in reservation purchase experience.","savings","You can buy OpenAI Service Provisioned Throughput reservationss to save money over pay-as-you-go costs.","https://aka.ms/rirecommendations"
"06ad499a-0952-48d3-b061-ec81c9cabb8b","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","PostgreSQLReservedCapacity","Buy reserved instance","Active","5.1","Consider Database for PostgreSQL reserved instance to save over your pay-as-you-go costs","We analyzed your Database for PostgreSQL usage pattern over selected Term, look-back period, and recommend reserved instance purchase that maximizes your savings. With reserved instance, you can prepurchase PostgresSQL Database hourly usage and save over your on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Database for PostgreSQL reserved instance to save money over pay-as-you-go costs.","https://aka.ms/rirecommendations"
"3327646a-c325-417f-a3e3-36ae7119da69","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","RedHatReservedCapacity","Buy reserved instance","Active","5.1","Consider Red Hat reserved instance to save over your on-demand costs","We analyzed your Red Hat usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Red Hat reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"148cdd60-97e8-426b-a7b9-141b7cb4bc2f","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","RedHatOsaReservedCapacity","Buy reserved instance","Active","5.1","Consider RedHat Osa reserved instance to save over your on-demand costs","We analyzed your RedHat Osa usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy RedHat Osa reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"8ee30d6b-2c73-452a-b4ad-e4386cd6f7d0","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","RedisCacheReservedCapacity","Buy reserved instance","Active","6.1","Consider Cache for Redis reserved instance to save over your pay-as-you-go costs","We analyzed you Cache for Redis usage pattern over selected Term, look-back period, and calculated reserved instance purchase that maximizes your savings. With reserved instance, you can prepurchase Cache for Redis hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Cache for Redis reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"84b1a508-fc21-49da-979e-96894f1665df","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","ReservedInstance","Buy reserved instances","Active","10.3","Consider virtual machine reserved instance to save over your on-demand costs","Reserved instances can provide a significant discount over on-demand prices. With reserved instances, you can prepurchase the base costs for your virtual machines. Discounts are automatically applied to new or existing VMs that have the same size and region as your reserved instance. We analyzed your usage over selected Term, look-back period and recommend money-saving reserved instances.","savings","You can buy virtual machine reserved instances to save money over on-demand costs.","https://aka.ms/rirecommendations"
"6dcd6657-7a07-404a-b462-db76946f6a97","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","SapHanaReservedCapacity","Buy reserved instance","Active","5.1","Consider SapHana reserved instance to save over your on-demand costs","We analyzed your SapHana usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy SapHana reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"89515250-1243-43d1-b4e7-f9437cedffd8","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","SavingsPlan","Add a plan","Active","4","Purchasing a savings plan for compute could unlock lower prices","We analyzed your compute usage over the last 30 days and recommend adding a savings plan to increase your savings. The savings plan unlocks lower prices on select compute services when you commit to spend a fixed hourly amount for 1 or 3 years. As you use select compute services globally, your usage is covered by the plan at reduced prices. During the times when your usage is above your hourly commitment, you’ll simply be billed at your regular pay-as-you-go prices. With savings automatically applying across compute usage globally, you’ll continue saving even as your usage needs change over time. Savings plan are more suited for dynamic workloads while accommodating for planned or unplanned changes while reservations are more suited for stable, predictable workloads with no planned changes. Saving estimates are calculated for individual subscriptions and the usage pattern observed over last 30 days. Shared scope savings plans are available in purchase experience and can further increase savings.","savings","You can add a savings plan and save money over on-demand costs.","https://aka.ms/savingsplan-compute"
"680a5388-28aa-44e8-88af-32e3598dc869","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","SQLDWReservedCapacity","Buy reserved instance","Active","10.1","Consider Azure Synapse Analytics (formerly SQL DW) reserved instance to save over your pay-as-you-go costs","We analyze you Azure Synapse Analytics usage pattern over selected Term, look-back period, and recommend reserved instance purchase that maximizes your savings. With reserved instance, you can prepurchase Synapse Analytics hourly usage and save over your on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy Synapse Analytics reserved instance to save money over pay-as-you-go costs.","https://aka.ms/rirecommendations"
"885cd4f5-dfa0-4d68-bbfd-00f89fc2b69c","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","SQLReservedCapacity","Buy reserved instance","Active","12.1","Consider SQL PaaS DB reserved instance to save over your pay-as-you-go costs","We analyzed your SQL PaaS usage pattern over selected Term, look-back period, and recommend reserved instance purchase that maximizes your savings. With reserved instance, you can prepurchase hourly usage for your SQL PaaS deployments and save over your SQL PaaS compute costs. SQL license is charged separately and is not discounted by the reservation. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy SQL PaaS reserved instance to save money over pay-as-you-go costs.","https://aka.ms/rirecommendations"
"db621e98-4a20-4942-b174-c455dc71dbae","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","SuseLinuxReservedCapacity","Buy reserved instance","Active","6.1","Consider SuseLinux reserved instance to save over your on-demand costs","We analyzed your SuseLinux usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy SuseLinux reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"f0382960-6906-4b0d-add3-ed12690bff31","Cost",,"High","ReservedInstances","microsoft.subscriptions/subscriptions","VMwareCloudSimpleReservedCapacity","Buy reserved instance","Active","5.1","Consider VMware Cloud Simple reserved instance","We analyzed your VMware Cloud Simple usage over selected Term, look-back period, and calculated reserved instance purchase that would maximize your savings. With reserved instance, you can prepurchase hourly usage and save over your current on-demand costs. Reserved instance is a billing benefit and is automatically applied to new or existing deployments. Saving estimates are calculated for individual subscriptions and the usage pattern observed over selected Term, look-back period. Shared scope recommendations are available in reservation purchase experience and can increase savings further.","savings","You can buy VMware Cloud Simple reserved instance and save money over on-demand costs.","https://aka.ms/rirecommendations"
"703fbf6c-ab3a-47d2-aa26-9092d06a6054","Performance",,"Medium","Resource Move","microsoft.subscriptions/subscriptions","UpgradeResourceMoverSDK","Update Azure Resource Mover SDK","Disabled","1.1","Update Azure Resource Mover SDK Version","We have identified that you are using an older version of SDK. The latest version of SDK contains new features such as dependency validation improvements, ability to delete source resources, and portal improvements, in addition to several fixes proactively identified though our QA process.","Latest Azure Resource Mover SDK contains the most recent feature functionality",,"https://docs.microsoft.com/azure/resource-mover/"
"97b38421-f88c-4db0-b397-b2d81eff6630","High Availability","Scalability","Medium","Azure Search","microsoft.search/searchservices","BasicServiceStorageQuota90percent","Create a Standard search service (2GB)","Active","8","Create a Standard search service (2GB)","When you exceed your storage quota, indexing operations stop working. You're close to exceeding your storage quota of 2GB. If you need more storage, create a Standard search service or add extra partitions.","capability to handle more data",,"https://aka.ms/azs/search-limits-quotas-capacity"
"8d31f25f-31a9-4267-b817-20ee44f88069","High Availability","Scalability","Medium","Azure Search","microsoft.search/searchservices","FreeServiceStorageQuota90percent","Create a Standard search service (50MB)","Active","9","Create a Standard search service (50MB)","When you exceed your storage quota, indexing operations stop working. You're close to exceeding your storage quota of 50MB. To maintain operations, create a Basic or Standard search service.","capability to handle more data",,"https://aka.ms/azs/search-limits-quotas-capacity"
"b3efb46f-6d30-4201-98de-6492c1f8f10d","High Availability","Scalability","Medium","Azure Search","microsoft.search/searchservices","StandardServiceStorageQuota90percent","Avoid exceeding your available storage quota by adding more partitions","Active","8","Avoid exceeding your available storage quota by adding more partitions","When you exceed your storage quota, you can still query, but indexing operations stop working. You're close to exceeding your available storage quota. If you need more storage, add extra partitions.","Able to index additional data",,"https://aka.ms/azs/search-limits-quotas-capacity"
"b83241d3-47ba-4603-8d5a-a1b3331e74f4","Cost",,"Medium","Azure SQL Database","microsoft.sql/servers/databases","SQLRightSizing","Right Size SQL DB","Active","2","Right-size underutilized SQL Databases","We've analyzed the DTU consumption of your SQL Database over the past 14 days and identified SQL Databases with low usage. You can save money by right-sizing to the recommended SKU based on the 95th percentile of your every day workload.","Optimize Azure spend",,"https://aka.ms/sqldbrec"
"ef14bcc2-41a5-41f6-bca8-10764cfbdee0","Performance",,"High","Azure Synapse Analytics","microsoft.sql/sqldatawarehouses","CreateTableStatisticsSqlDW","Create table statistics","Active","3.1","Create statistics on table columns","We have detected that you are missing table statistics which may be impacting query performance. The query optimizer uses statistics to estimate the cardinality or number of rows in the query result which enables the query optimizer to create a high quality query plan.","Increase query performance",,"https://aka.ms/learnmorestatistics"
"9d7196d1-2d7c-4316-820f-7374a4ddf250","Performance",,"High","Azure Synapse Analytics","microsoft.sql/sqldatawarehouses","DataSkewSqlDW","Remove data skew","Active","3.1","Remove data skew to increase query performance","We have detected distribution data skew greater than 15%. This can cause costly performance bottlenecks.","Increase query performance",,"https://aka.ms/learnmoredataskew"
"dd93fbbf-e5ef-4c7c-886e-2bfef0958f45","Performance",,"High","Azure Synapse Analytics","microsoft.sql/sqldatawarehouses","FileSplittingGuidance","Split files that are staged for loading","Active","1","Split staged files in the storage account to increase load performance","We have detected that you can increase load throughput by splitting your compressed files that are staged in your storage account. A good rule of thumb is to split compressed files into 60 or more to maximize the parallelism of your load. ","Increase load performance","You can improve load performance by splitting files that are staged for loading.","https://aka.ms/learnmorefilesplit"
"e0ba1234-61da-46e3-a66d-fa0752b9df7d","Performance",,"High","Azure Synapse Analytics","microsoft.sql/sqldatawarehouses","LoadBatchSizeGuidance","Increase batch size when loading ","Active","1","Increase batch size when loading to maximize load throughput, data compression, and query performance","We have detected that you can increase load performance and throughput by increasing the batch size when loading into your database. You should consider using the COPY statement. If you are unable to use the COPY statement, consider increasing the batch size when using loading utilities such as the SQLBulkCopy API or BCP - a good rule of thumb is a batch size between 100K to 1M rows.","Increase load throughput, data compression, and query performance","You can improve load throughput, data compression, and query performance by increasing your batch size.","https://aka.ms/learnmoreincreasebatchsize"
"14b28bdb-b83d-4f55-a516-44d4152f1f2b","Performance",,"High","Azure Synapse Analytics","microsoft.sql/sqldatawarehouses","SqlDwIncreaseCacheCapacity","Increase Cache Capacity","Active","1","Scale up to optimize cache utilization with SQL Data Warehouse","We have detected that you had high cache used percentage with a low hit percentage. This indicates high cache eviction which can impact the performance of your workload.","Increase query performance","You can improve your SQL Data Warehouse query performance by scaling up to optimize cache utilization.","https://aka.ms/learnmoreadaptivecache"
"33e515fe-354c-4016-a0f7-c4d6585aea61","Performance",,"High","Azure Synapse Analytics","microsoft.sql/sqldatawarehouses","SqlDwReduceTempdbContention","Reduce Tempdb Contention","Active","1","Scale up or update resource class to reduce tempdb contention with SQL Data Warehouse","We have detected that you had high tempdb utilization which can impact the performance of your workload.","Increase query performance","You can improve your SQL Data Warehouse query performance by scaling up or updating your resource class to reduce tempdb contention.","https://aka.ms/learnmoretempdb"
"293984cf-b551-461f-b22d-9659ebd09a4f","Performance",,"High","Azure Synapse Analytics","microsoft.sql/sqldatawarehouses","SqlDwReplicateTable","Replicate Table","Active","1","Convert tables to replicated tables with SQL Data Warehouse","We have detected that you may benefit from using replicated tables. When using replicated tables, this will avoid costly data movement operations and significantly increase the performance of your workload.","Increase query performance","You can improve your SQL Data Warehouse query performance by converting tables to replicated tables.","https://aka.ms/learnmorereplicatedtables"
"314a2614-24d3-496c-b9d6-e6cd3df4b6c2","Performance",,"High","Azure Synapse Analytics","microsoft.sql/sqldatawarehouses","ColocateStorageAccount","Co-locate the storage account and the SQL pool within the same region","Active","1","Co-locate the storage account within the same region to minimize latency when loading","We have detected that you are loading from a region that is different from your SQL pool. You should consider loading from a storage account that is within the same region as your SQL pool to minimize latency when loading data.","Minimize latency and increase load performance","You can minimize latency and increase load performance by co-locating your storage account with your SQL pool","https://aka.ms/learnmorestoragecolocation"
"01dea77b-3ca4-4583-9b09-88f5a8fd5857","Performance",,"High","Azure Synapse Analytics","microsoft.sql/sqldatawarehouses","UpdateTableStatisticsSqlDW","Update table statistics","Active","3.1","Update statistics on table columns","We have detected that you do not have up-to-date table statistics which may be impacting query performance. The query optimizer uses up-to-date statistics to estimate the cardinality or number of rows in the query result which enables the query optimizer to create a high quality query plan.","Increase query performance",,"https://aka.ms/learnmorestatistics"
